"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.982278481012658","0.0019149734612894742","0.20071138211382114","0.16666666666666666","4","10","false","HIBCH","8.25","0","4","0","0.8755537974683545","false","0","HIBCH","9778","0.28703703703703703"
"4.422784810126582","0.009534145874973789","0.22610188895249","0.25","8","8","false","PSMB7","6.375","0","8","0","0.8930379746835443","false","0","PSMB7","26324","0.1856060606060606"
"5.067088607594937","0.006109794921806079","0.19735198601049211","0.1","5","9","false","ACTC1","5.0","0","5","0","0.8729034810126582","false","0","ACTC1","15224","0.24444444444444444"
"5.936708860759493","0.0030332016660390435","0.16844349680170576","0.0","3","10","false","ACTN2","3.0","0","3","0","0.8457278481012658","false","0","ACTN2","7354","0.3333333333333333"
"5.406329113924051","0.0011139766747240674","0.18496839147740574","0.3333333333333333","3","10","false","MYH10","4.333333333333333","0","3","0","0.8623022151898734","false","0","MYH10","2252","0.4"
"5.00126582278481","0.009653901493553944","0.1999493799038218","0.1","5","10","false","MYL9","4.6","0","5","0","0.8749604430379747","false","0","MYL9","23790","0.2222222222222222"
"4.443037974683544","0.011418552263195101","0.2250712250712251","0.16666666666666666","9","9","false","WAS","6.444444444444445","0","9","0","0.8924050632911392","false","0","WAS","29868","0.17142857142857143"
"4.450632911392405","0.0057260276861099395","0.22468714448236635","0.3","5","8","false","WDR1","7.4","0","5","0","0.8921677215189874","false","0","WDR1","13450","0.25925925925925924"
"5.734177215189874","0.00371339425586464","0.17439293598233996","0.0","3","10","false","DLG3","2.6666666666666665","0","3","0","0.8520569620253164","false","0","DLG3","10510","0.3333333333333333"
"6.935443037974683","0.0","0.14418689541887206","0.0","1","11","false","TMOD1","3.0","0","1","0","0.8145174050632912","false","0","TMOD1","0","0.0"
"3.90253164556962","0.035152358755680985","0.25624391826143367","0.12121212121212122","12","9","false","ACTR3","8.75","0","12","0","0.9092958860759494","false","0","ACTR3","96446","0.12142857142857143"
"4.4949367088607595","0.009750783584819647","0.2224725429456491","0.17777777777777778","10","9","false","CAPZB","5.5","0","10","0","0.8907832278481013","false","0","CAPZB","26912","0.17419354838709677"
"3.6050632911392406","0.057726369247359556","0.2773876404494382","0.06159420289855073","24","9","false","CDC42","7.416666666666667","0","24","0","0.9185917721518987","false","0","CDC42","173340","0.06597222222222222"
"4.131645569620253","0.01009724473783348","0.2420343137254902","0.14285714285714285","7","9","false","CYFIP2","10.0","0","7","0","0.9021360759493671","false","0","CYFIP2","28236","0.18328840970350405"
"4.1265822784810124","0.01671656741165647","0.2423312883435583","0.2","6","9","false","DSTN","10.333333333333334","0","6","0","0.9022943037974683","false","0","DSTN","44014","0.1891025641025641"
"4.5430379746835445","0.014428831421536932","0.22011702424073556","0.0","7","10","false","GDI2","5.285714285714286","0","7","0","0.8892800632911393","false","0","GDI2","36414","0.15306122448979592"
"4.10632911392405","0.009491623443342465","0.2435265104808878","0.2857142857142857","7","9","false","HCLS1","10.571428571428571","0","7","0","0.9029272151898734","false","0","HCLS1","24192","0.18961038961038962"
"3.9227848101265823","0.016591601081198462","0.25492094223943207","0.12087912087912088","14","9","false","RAC1","9.5","0","14","0","0.9086629746835443","false","0","RAC1","50886","0.12059369202226346"
"3.9037974683544303","0.017603500867510315","0.25616083009079116","0.14285714285714285","8","10","false","RAP1B","12.0","0","8","0","0.9092563291139241","false","0","RAP1B","68548","0.15833333333333333"
"4.340506329113924","0.010090607549790052","0.23038786818314377","0.0","3","8","false","SMNDC1","14.666666666666666","0","3","0","0.8956091772151898","false","0","SMNDC1","30180","0.3904761904761905"
"4.348101265822785","0.015293216241980274","0.22998544395924309","0.1","5","10","false","TXNL1","8.8","0","5","0","0.895371835443038","false","0","TXNL1","39980","0.2342857142857143"
"4.925316455696202","0.002983608039299984","0.20303263942431254","0.0","3","9","false","ACTR5","7.666666666666667","0","3","0","0.8773338607594937","false","0","ACTR5","6206","0.37037037037037035"
"4.878481012658228","0.0024164795031462686","0.20498183705241307","0.3333333333333333","6","9","false","SMARCA2","6.666666666666667","0","6","0","0.8787974683544304","false","0","SMARCA2","5892","0.24358974358974358"
"4.708860759493671","0.009615393930567156","0.21236559139784944","0.047619047619047616","7","8","false","SRCAP","5.428571428571429","0","7","0","0.8840981012658228","false","0","SRCAP","26552","0.1683673469387755"
"4.284810126582278","0.0117067379814985","0.23338257016248154","0.2","10","9","false","UCHL5","5.4","0","10","0","0.8973496835443038","false","0","UCHL5","28610","0.159375"
"6.2215189873417724","0.0","0.1607324516785351","0.0","1","12","false","ADAM17","3.0","0","1","0","0.8368275316455696","false","0","ADAM17","0","0.0"
"5.222784810126583","0.0033026214526595678","0.19146873485215704","0.0","3","11","false","NCSTN","4.666666666666667","0","3","0","0.8680379746835443","false","0","NCSTN","8478","0.3333333333333333"
"4.673417721518987","0.0","0.21397616468039002","1.0","4","10","false","ADCY7","11.0","0","4","0","0.8852056962025316","false","0","ADCY7","0","0.44"
"4.644303797468354","0.00433637723687586","0.2153175252112292","0.6","5","10","false","ADCY9","9.6","0","5","0","0.886115506329114","false","0","ADCY9","13162","0.3357142857142857"
"3.8556962025316457","0.012440216022861827","0.2593565331582403","0.3076923076923077","13","9","false","GNAI1","12.076923076923077","0","13","0","0.910759493670886","false","0","GNAI1","47166","0.14457831325301204"
"4.110126582278481","0.0038569369831173276","0.24330150908530954","0.37777777777777777","10","9","false","GNAI2","11.2","0","10","0","0.9028085443037974","false","0","GNAI2","15274","0.18666666666666668"
"3.9164556962025316","0.01815400496514463","0.2553329023917259","0.15833333333333333","16","9","false","GNG2","8.5","0","16","0","0.9088607594936708","false","0","GNG2","57306","0.12896825396825398"
"5.311392405063291","0.004604112798369623","0.1882745471877979","0.0","5","10","false","NME3","2.4","0","5","0","0.8652689873417722","false","0","NME3","12182","0.2"
"1.0","0.0","1.0","0.0","1","1","false","ADH1B","1.0","0","1","0","1.0","false","0","ADH1B","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","GSTM1","1.0","0","1","0","1.0","false","0","GSTM1","0","0.0"
"4.379746835443038","0.0017468994552696845","0.22832369942196531","0.0","2","8","false","ADRBK1","17.0","0","2","0","0.8943829113924051","false","0","ADRBK1","4726","0.5"
"3.8088607594936708","0.040242891400663665","0.26254569624459956","0.13725490196078433","18","8","false","DDX6","8.055555555555555","0","18","0","0.9122231012658228","false","0","DDX6","134892","0.09325396825396826"
"4.0","0.0217055597853431","0.25","0.21818181818181817","11","9","false","ADRM1","11.181818181818182","0","11","0","0.90625","false","0","ADRM1","81590","0.18330849478390462"
"4.718987341772152","0.0","0.21190987124463517","1.0","4","9","false","PSMD9","8.75","0","4","0","0.8837816455696202","false","0","PSMD9","0","0.4166666666666667"
"4.567088607594937","0.003818260628461347","0.21895787139689576","0.4","6","9","false","PSME2","7.0","0","6","0","0.8885284810126582","false","0","PSME2","10098","0.2564102564102564"
"3.7367088607594936","0.013256129546467333","0.2676151761517615","0.4782608695652174","24","9","false","RPS15A","17.208333333333332","0","24","0","0.9144778481012659","false","0","RPS15A","91000","0.17037953795379537"
"3.578481012658228","0.02909887563023205","0.2794481782808631","0.4268774703557312","23","8","false","RPS6","17.652173913043477","0","23","0","0.9194224683544304","false","0","RPS6","135818","0.15683229813664595"
"3.6759493670886076","0.017142772540631547","0.27203856749311295","0.4123076923076923","26","8","false","RPS7","17.115384615384617","0","26","0","0.9163765822784811","false","0","RPS7","102926","0.15524475524475526"
"4.270886075949367","0.011937726646743326","0.2341434499110848","0.14285714285714285","7","9","false","STAMBP","7.428571428571429","0","7","0","0.8977848101265823","false","0","STAMBP","35700","0.18796992481203006"
"4.050632911392405","0.017642118963340184","0.24687499999999998","0.1","5","9","false","UBQLN4","13.8","0","5","0","0.9046677215189873","false","0","UBQLN4","49456","0.20952380952380953"
"4.550632911392405","0.004076491282931536","0.21974965229485396","0.1","5","9","false","UFD1L","5.2","0","5","0","0.8890427215189873","false","0","UFD1L","12102","0.21904761904761905"
"4.7873417721518985","0.0011421527600409887","0.20888418826017982","0.16666666666666666","4","8","false","AGER","4.25","0","4","0","0.8816455696202532","false","0","AGER","2760","0.3125"
"4.454430379746835","0.00246881509479875","0.22449559533958513","0.3333333333333333","4","9","false","DIAPH1","9.5","0","4","0","0.8920490506329114","false","0","DIAPH1","6096","0.2878787878787879"
"4.5329113924050635","0.0015355924181783883","0.22060876850041886","0.3","5","8","false","NFKB2","10.6","0","5","0","0.8895965189873418","false","0","NFKB2","5460","0.325"
"5.094936708860759","5.585964948744345E-4","0.19627329192546586","0.3333333333333333","3","9","false","S100A6","4.666666666666667","0","3","0","0.8720332278481013","false","0","S100A6","1302","0.43333333333333335"
"4.2784810126582276","0.009127631684074532","0.2337278106508876","0.0","5","9","false","S100B","8.2","0","5","0","0.8975474683544304","false","0","S100B","22158","0.21818181818181817"
"6.203797468354431","0.0","0.16119159355233625","0.0","1","11","false","AGL","2.0","0","1","0","0.837381329113924","false","0","AGL","0","0.0"
"5.205063291139241","0.002531645569620253","0.19212062256809337","0.0","2","10","false","H6PD","3.0","0","2","0","0.8685917721518988","false","0","H6PD","5834","0.5"
"5.386075949367089","0.005060082462979898","0.18566392479435956","0.0","3","10","false","AGPAT4","3.0","0","3","0","0.8629351265822784","false","0","AGPAT4","15050","0.3333333333333333"
"6.384810126582279","0.0","0.15662172878667724","0.0","1","11","false","AGPAT9","3.0","0","1","0","0.8317246835443037","false","0","AGPAT9","0","0.0"
"6.384810126582279","0.0","0.15662172878667724","0.0","1","11","false","FITM2","3.0","0","1","0","0.8317246835443037","false","0","FITM2","0","0.0"
"4.3924050632911396","0.01334538966838523","0.2276657060518732","0.0","7","9","false","PLD2","6.571428571428571","0","7","0","0.8939873417721519","false","0","PLD2","38676","0.1638655462184874"
"4.887341772151899","0.008091968740654239","0.2046102046102046","0.3","5","9","false","AIMP1","6.2","0","5","0","0.8785205696202532","false","0","AIMP1","29516","0.2761904761904762"
"4.022784810126582","0.02804440243625208","0.24858401510383887","0.3717948717948718","13","8","false","EEF1B2","17.46153846153846","0","13","0","0.9055379746835444","false","0","EEF1B2","128592","0.20512820512820512"
"5.886075949367089","0.0","0.16989247311827957","0.0","1","10","false","FAM126A","5.0","0","1","0","0.8473101265822784","false","0","FAM126A","0","0.0"
"5.50253164556962","0.005194320205034629","0.1817345295606165","0.4","5","10","false","HARS","4.2","0","5","0","0.8592958860759494","false","0","HARS","14174","0.36363636363636365"
"4.751898734177215","0.010988190531043638","0.21044219499200853","0.17857142857142858","8","9","false","SARS","5.0","0","8","0","0.8827531645569621","false","0","SARS","27336","0.1778846153846154"
"5.453164556962025","2.3666059905331238E-4","0.18337975858867225","0.6666666666666666","4","10","false","TARS","5.25","0","4","0","0.8608386075949367","false","0","TARS","944","0.4375"
"4.755696202531645","0.0","0.21027415491083312","1.0","2","9","false","AKAP8","21.0","0","2","0","0.8826344936708861","false","0","AKAP8","0","0.5833333333333334"
"3.8886075949367087","0.028414998433728172","0.25716145833333337","0.16923076923076924","26","8","false","DDX5","13.423076923076923","0","26","0","0.9097310126582279","false","0","DDX5","127180","0.10907944514501891"
"4.1265822784810124","0.011088071483522822","0.2423312883435583","0.31666666666666665","16","8","false","DHX8","14.5625","0","16","0","0.9022943037974683","false","0","DHX8","46420","0.15197368421052632"
"5.1367088607594935","1.2202466546567174E-4","0.19467718087727945","0.0","2","10","false","AKT1S1","2.5","0","2","0","0.8707278481012658","false","0","AKT1S1","272","0.5"
"4.320253164556962","0.004389957613041993","0.2314679167887489","0.0","3","9","false","HSF1","12.666666666666666","0","3","0","0.8962420886075949","false","0","HSF1","10644","0.3333333333333333"
"4.69873417721519","9.069542648706369E-4","0.21282327586206895","0.0","2","9","false","PFKFB2","6.0","0","2","0","0.8844145569620253","false","0","PFKFB2","2232","0.5"
"3.7177215189873416","0.022913186444038294","0.26898195437521283","0.08888888888888889","10","8","false","AKT2","12.2","0","10","0","0.9150712025316455","false","0","AKT2","77130","0.12291666666666666"
"3.4354430379746836","0.08099130335318744","0.29108327192336036","0.07971014492753623","24","8","false","CASP3","9.583333333333334","0","24","0","0.9238924050632912","false","0","CASP3","263304","0.06793478260869565"
"3.9974683544303797","0.0018810334905266176","0.25015832805573146","0.3333333333333333","7","9","false","GNB4","13.857142857142858","0","7","0","0.9063291139240506","false","0","GNB4","12586","0.23645320197044334"
"3.8734177215189876","0.02477323977278436","0.25816993464052285","0.08974358974358974","13","9","false","GRB2","10.307692307692308","0","13","0","0.9102056962025317","false","0","GRB2","77198","0.11363636363636363"
"4.244303797468355","0.0034798359508890057","0.235609901580674","0.2","6","9","false","ILK","10.833333333333334","0","6","0","0.8986155063291139","false","0","ILK","11374","0.21768707482993196"
"3.5037974683544304","0.05245387747098603","0.28540462427745666","0.08823529411764706","17","8","false","MAPK14","11.823529411764707","0","17","0","0.921756329113924","false","0","MAPK14","175848","0.08823529411764706"
"4.313924050632911","0.005435098620875282","0.23180751173708922","0.5","8","8","false","PML","10.25","0","8","0","0.8964398734177215","false","0","PML","20414","0.3448275862068966"
"4.293670886075949","0.01060030992478717","0.23290094339622644","0.0","6","8","false","PPP2R5E","5.0","0","6","0","0.8970727848101265","false","0","PPP2R5E","23412","0.16666666666666666"
"5.191139240506329","0.0","0.19263594245306023","1.0","3","11","false","ALDH2","7.666666666666667","0","3","0","0.8690268987341772","false","0","ALDH2","0","0.5476190476190477"
"3.8620253164556964","0.02506019121009511","0.25893149786955094","0.13636363636363635","12","9","false","CAT","9.5","0","12","0","0.9105617088607595","false","0","CAT","82650","0.11382113821138211"
"4.251898734177215","0.03683691678631916","0.23518904435844004","0.10276679841897234","23","9","false","STX5","7.0","0","23","0","0.8983781645569621","false","0","STX5","108666","0.08981693363844394"
"4.068354430379747","0.01999145236967711","0.2457996266334785","0.21818181818181817","11","10","false","VAMP2","12.0","0","11","0","0.9041139240506328","false","0","VAMP2","59178","0.13847780126849896"
"5.462025316455696","5.7809185521106834E-5","0.18308227114716108","0.0","2","9","false","ALG5","6.0","0","2","0","0.8605617088607596","false","0","ALG5","186","0.625"
"5.1367088607594935","0.0013950486666616001","0.19467718087727945","0.16666666666666666","4","8","false","ALG6","4.5","0","4","0","0.8707278481012658","false","0","ALG6","4002","0.36363636363636365"
"4.587341772151898","0.007407667885967773","0.21799116997792498","0.21428571428571427","8","9","false","RPN2","5.0","0","8","0","0.8878955696202532","false","0","RPN2","23996","0.2261904761904762"
"4.8164556962025316","0.007463313114723956","0.2076215505913272","0.3","5","9","false","PDCD6","8.6","0","5","0","0.8807357594936709","false","0","PDCD6","18708","0.29285714285714287"
"4.506329113924051","0.006072087810763001","0.22191011235955055","0.3333333333333333","6","9","false","STT3A","7.333333333333333","0","6","0","0.8904272151898734","false","0","STT3A","27208","0.2388888888888889"
"5.253164556962025","4.0784831234668193E-4","0.19036144578313255","0.5","5","9","false","STT3B","5.0","0","5","0","0.8670886075949367","false","0","STT3B","1846","0.38461538461538464"
"1.0","0.0","1.0","0.0","1","1","false","ALOX5","1.0","0","1","0","1.0","false","0","ALOX5","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","CYP2U1","1.0","0","1","0","1.0","false","0","CYP2U1","0","0.0"
"4.279746835443038","0.011446651260615068","0.23365868086364983","0.2","6","9","false","AMFR","8.0","0","6","0","0.897507911392405","false","0","AMFR","28302","0.19230769230769232"
"4.613924050632911","0.002015366468565241","0.21673525377229083","0.0","3","10","false","CD82","10.333333333333334","0","3","0","0.8870648734177216","false","0","CD82","6222","0.3333333333333333"
"5.275949367088607","0.0","0.1895393474088292","1.0","3","10","false","DERL1","4.0","0","3","0","0.866376582278481","false","0","DERL1","0","0.6666666666666666"
"5.275949367088607","0.0","0.1895393474088292","1.0","3","10","false","DERL2","4.0","0","3","0","0.866376582278481","false","0","DERL2","0","0.6666666666666666"
"5.275949367088607","0.0","0.1895393474088292","1.0","3","10","false","DERL3","4.0","0","3","0","0.866376582278481","false","0","DERL3","0","0.6666666666666666"
"4.625316455696202","0.00846030798542888","0.21620142309797483","0.0","4","10","false","ERLIN1","7.25","0","4","0","0.8867088607594937","false","0","ERLIN1","17724","0.25"
"3.389873417721519","0.11199943911587414","0.2949962658700523","0.08669354838709678","32","8","false","HSPA5","8.6875","0","32","0","0.9253164556962026","false","0","HSPA5","382478","0.058836206896551724"
"4.878481012658228","3.8828715142810483E-4","0.20498183705241307","0.6190476190476191","7","9","false","ANK1","9.142857142857142","0","7","0","0.8787974683544304","false","0","ANK1","2186","0.3047619047619048"
"5.131645569620253","6.640623159542155E-5","0.19486926492353232","0.6666666666666666","3","9","false","ARFGAP3","8.0","0","3","0","0.8708860759493671","false","0","ARFGAP3","540","0.6153846153846154"
"4.6746835443037975","0.009271146463101095","0.21391822366639587","0.32727272727272727","11","9","false","COG7","9.363636363636363","0","11","0","0.8851661392405064","false","0","COG7","27684","0.2015810276679842"
"4.691139240506329","0.005775480129299459","0.21316783594171612","0.3333333333333333","9","9","false","COPG2","9.333333333333334","0","9","0","0.8846518987341772","false","0","COPG2","15364","0.20707070707070707"
"4.829113924050633","0.005430579112704358","0.20707732634338138","0.2222222222222222","10","9","false","RAB1A","7.2","0","10","0","0.8803401898734178","false","0","RAB1A","15928","0.21212121212121213"
"4.256962025316455","0.01123798368437833","0.23490930716622066","0.4666666666666667","6","9","false","SPTA1","11.333333333333334","0","6","0","0.8982199367088608","false","0","SPTA1","35546","0.24814814814814815"
"4.867088607594937","0.0036988441156594505","0.20546163849154744","0.36363636363636365","11","9","false","TMED7","8.454545454545455","0","11","0","0.8791534810126582","false","0","TMED7","11210","0.22248803827751196"
"4.525316455696203","0.008548309310979992","0.22097902097902097","0.24175824175824176","14","9","false","YKT6","8.642857142857142","0","14","0","0.8898338607594937","false","0","YKT6","29230","0.16346153846153846"
"4.386075949367089","0.00975008980342379","0.22799422799422797","0.16666666666666666","4","9","false","ANKFY1","9.5","0","4","0","0.8941851265822784","false","0","ANKFY1","27450","0.28125"
"5.073417721518988","0.0032445680609624744","0.19710578842315368","0.0","3","10","false","KIF1C","3.0","0","3","0","0.8727056962025317","false","0","KIF1C","6990","0.3333333333333333"
"4.053164556962026","0.028609346397325347","0.24672079950031228","0.07575757575757576","12","8","false","PARP1","8.083333333333334","0","12","0","0.9045886075949368","false","0","PARP1","89258","0.12051282051282051"
"4.1177215189873415","0.016975936869274996","0.24285275130648634","0.2","11","10","false","RAB5A","7.7272727272727275","0","11","0","0.9025712025316456","false","0","RAB5A","63802","0.13973063973063973"
"4.311392405063291","0.019376711379658153","0.2319436288901938","0.07575757575757576","12","9","false","VPS26A","6.416666666666667","0","12","0","0.8965189873417722","false","0","VPS26A","52876","0.12244897959183673"
"4.608860759493671","0.0018632273192636145","0.21697335896731668","0.0","2","8","false","ANP32A","11.0","0","2","0","0.8872231012658228","false","0","ANP32A","4876","0.5"
"3.7025316455696204","0.0359045930163233","0.27008547008547007","0.1695906432748538","19","7","false","STAT1","10.263157894736842","0","19","0","0.9155458860759493","false","0","STAT1","125738","0.10105263157894737"
"5.132911392405063","7.632969331745419E-4","0.19482120838471023","0.0","3","9","false","VPS72","5.0","0","3","0","0.8708465189873418","false","0","VPS72","2294","0.4"
"1.0","0.0","1.0","0.0","1","1","false","ANPEP","1.0","0","1","0","1.0","false","0","ANPEP","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","THY1","1.0","0","1","0","1.0","false","0","THY1","0","0.0"
"5.10379746835443","2.9706006957594806E-4","0.1959325396825397","0.0","3","10","false","ANXA7","6.333333333333333","0","3","0","0.8717563291139241","false","0","ANXA7","748","0.41025641025641024"
"5.011392405063291","2.663783993974575E-4","0.1995453397322556","0.3333333333333333","4","11","false","CD63","7.5","0","4","0","0.8746439873417722","false","0","CD63","1114","0.4264705882352941"
"4.39493670886076","0.004706144736022618","0.22753456221198154","0.37777777777777777","10","10","false","AP1B1","9.3","0","10","0","0.8939082278481012","false","0","AP1B1","17106","0.19166666666666668"
"4.367088607594937","0.0184279610529307","0.2289855072463768","0.19047619047619047","15","9","false","AP1G1","6.4","0","15","0","0.8947784810126582","false","0","AP1G1","49484","0.13333333333333333"
"4.594936708860759","0.0013823907169464187","0.21763085399449036","0.5833333333333334","9","10","false","AP1M1","9.555555555555555","0","9","0","0.8876582278481013","false","0","AP1M1","7080","0.245014245014245"
"4.651898734177215","0.0025483335741286173","0.21496598639455783","0.4642857142857143","8","10","false","AP1S2","9.25","0","8","0","0.885878164556962","false","0","AP1S2","9504","0.26071428571428573"
"4.356962025316456","0.014843012520427705","0.22951772225450318","0.12087912087912088","14","9","false","AP2A2","5.857142857142857","0","14","0","0.8950949367088608","false","0","AP2A2","45312","0.13095238095238096"
"5.173417721518987","0.0","0.19329581600195742","1.0","2","10","false","CLTB","12.0","0","2","0","0.8695806962025316","false","0","CLTB","0","0.6666666666666666"
"4.60253164556962","0.0024670324723918696","0.21727172717271728","0.3333333333333333","4","10","false","EPN3","12.25","0","4","0","0.8874208860759494","false","0","EPN3","9144","0.3076923076923077"
"4.537974683544304","0.00918318732205788","0.2203626220362622","0.4222222222222222","10","10","false","PICALM","8.7","0","10","0","0.8894382911392404","false","0","PICALM","30054","0.2097560975609756"
"4.134177215189873","0.014297495315758737","0.24188609920391918","0.2222222222222222","9","9","false","TXNDC5","9.777777777777779","0","9","0","0.9020569620253165","false","0","TXNDC5","43932","0.16195856873822975"
"4.263291139240506","0.009876705510507856","0.23456057007125894","0.2727272727272727","11","9","false","VAMP8","10.909090909090908","0","11","0","0.8980221518987341","false","0","VAMP8","34738","0.16042780748663102"
"5.283544303797468","0.0011685983130437234","0.18926689027311933","0.0","2","10","false","BBS2","10.0","0","2","0","0.8661392405063291","false","0","BBS2","2330","0.5"
"4.555696202531646","0.005779390654975473","0.21950541817171434","0.13333333333333333","6","9","false","CLINT1","8.0","0","6","0","0.8888844936708861","false","0","CLINT1","17126","0.21904761904761905"
"5.1746835443037975","0.0","0.19324853228962818","1.0","4","10","false","CPD","9.75","0","4","0","0.8695411392405064","false","0","CPD","0","0.5416666666666666"
